timestamp,anomaly
1397833920,0
1397834220,0
1397834520,0
1397834820,0
1397835120,0
1397835420,0
1397835720,0
1397836020,0
1397836320,0
1397836620,0
1397836920,0
1397837220,0
1397837520,0
1397837820,0
1397838120,0
1397838420,0
1397838720,0
1397839020,0
1397839320,0
1397839620,0
1397839920,0
1397840220,0
1397840520,0
1397840820,0
1397841120,0
1397841420,0
1397841720,0
1397842020,0
1397842320,0
1397842620,0
1397842920,0
1397843220,0
1397843520,0
1397843820,0
1397844120,0
1397844420,0
1397844720,0
1397845020,0
1397845320,0
1397845620,0
1397845920,0
1397846220,0
1397846520,0
1397846820,0
1397847120,0
1397847420,0
1397847720,0
1397848020,0
1397848320,0
1397848620,0
1397848920,0
1397849220,0
1397849520,0
1397849820,0
1397850120,0
1397850420,0
1397850720,0
1397851020,1
1397851320,0
1397851620,0
1397851920,0
1397852220,0
1397852520,0
1397852820,0
1397853120,0
1397853420,0
1397853720,0
1397854020,0
1397854320,0
1397854620,0
1397854920,0
1397855220,0
1397855520,0
1397855820,0
1397856120,0
1397856420,0
1397856720,0
1397857020,0
1397857320,0
1397857620,0
1397857920,0
1397858220,0
1397858520,0
1397858820,0
1397859120,0
1397859420,0
1397859720,0
1397860020,0
1397860320,0
1397860620,0
1397860920,0
1397861220,0
1397861520,0
1397861820,0
1397862120,0
1397862420,0
1397862720,0
1397863020,0
1397863320,0
1397863620,1
1397863920,1
1397864220,1
1397864520,1
1397864820,1
1397865120,1
1397865420,1
1397865720,1
1397866020,1
1397866320,1
1397866620,1
1397866920,1
1397867220,1
1397867520,1
1397867820,1
1397868120,1
1397868420,1
1397868720,1
1397869020,1
1397869320,1
1397869620,1
1397869920,1
1397870220,1
1397870520,1
1397870820,1
1397871120,1
1397871420,1
1397871720,1
1397872020,1
1397872320,1
1397872620,1
1397872920,1
1397873220,1
1397873520,1
1397873820,1
1397874120,1
1397874420,1
1397874720,1
1397875020,1
1397875320,1
1397875620,1
1397875920,1
1397876220,1
1397876520,1
1397876820,1
1397877120,1
1397877420,1
1397877720,1
1397878020,1
1397878320,1
1397878620,1
1397878920,1
1397879220,1
1397879520,1
1397879820,1
1397880120,1
1397880420,1
1397880720,1
1397881020,1
1397881320,1
1397881620,1
1397881920,1
1397882220,1
1397882520,1
1397882820,1
1397883120,1
1397883420,1
1397883720,1
1397884020,1
1397884320,1
1397884620,1
1397884920,1
1397885220,1
1397885520,1
1397885820,1
1397886120,1
1397886420,1
1397886720,1
1397887020,1
1397887320,1
1397887620,1
1397887920,1
1397888220,1
1397888520,1
1397888820,1
1397889120,1
1397889420,1
1397889720,1
1397890020,1
1397890320,1
1397890620,1
1397890920,1
1397891220,1
1397891520,1
1397891820,1
1397892120,1
1397892420,1
1397892720,1
1397893020,1
1397893320,1
1397893620,1
1397893920,1
1397894220,1
1397894520,1
1397894820,1
1397895120,1
1397895420,1
1397895720,1
1397896020,1
1397896320,1
1397896620,1
1397896920,1
1397897220,1
1397897520,1
1397897820,1
1397898120,1
1397898420,1
1397898720,1
1397899020,1
1397899320,1
1397899620,1
1397899920,1
1397900220,1
1397900520,1
1397900820,1
1397901120,1
1397901420,1
1397901720,1
1397902020,1
1397902320,1
1397902620,1
1397902920,1
1397903220,1
1397903520,1
1397903820,1
1397904120,1
1397904420,1
1397904720,1
1397905020,1
1397905320,1
1397905620,1
1397905920,1
1397906220,1
1397906520,1
1397906820,1
1397907120,1
1397907420,1
1397907720,1
1397908020,1
1397908320,1
1397908620,1
1397908920,1
1397909220,1
1397909520,1
1397909820,1
1397910120,1
1397910420,1
1397910720,1
1397911020,1
1397911320,1
1397911620,1
1397911920,1
1397912220,1
1397912520,1
1397912820,1
1397913120,1
1397913420,1
1397913720,1
1397914020,1
1397914320,1
1397914620,1
1397914920,1
1397915220,1
1397915520,1
1397915820,1
1397916120,1
1397916420,1
1397916720,1
1397917020,1
1397917320,1
1397917620,1
1397917920,1
1397918220,1
1397918520,1
