timestamp,anomaly
1394622960,0
1394623260,0
1394623560,0
1394623860,0
1394624160,0
1394624460,0
1394624760,0
1394625060,0
1394625360,0
1394625660,0
1394625960,0
1394626260,0
1394626560,0
1394626860,0
1394627160,0
1394627460,0
1394627760,0
1394628060,0
1394628360,0
1394628660,0
1394628960,0
1394629260,0
1394629560,0
1394629860,0
1394630160,0
1394630460,0
1394630760,0
1394631060,0
1394631360,0
1394631660,0
1394631960,0
1394632260,0
1394632560,0
1394632860,0
1394633160,0
1394633460,0
1394633760,0
1394634060,0
1394634360,0
1394634660,0
1394634960,0
1394635260,0
1394635560,0
1394635860,0
1394636160,0
1394636460,0
1394636760,0
1394637060,0
1394637360,0
1394637660,0
1394637960,0
1394638260,0
1394638560,0
1394638860,0
1394639160,0
1394639460,0
1394639760,0
1394640060,0
1394640360,0
1394640660,0
1394640960,0
1394641260,0
1394641560,0
1394641860,0
1394642160,0
1394642460,0
1394642760,0
1394643060,0
1394643360,0
1394643660,0
1394643960,0
1394644260,1
1394644560,0
1394644860,0
1394645160,1
1394645460,0
1394645760,0
1394646060,0
1394646360,0
1394646660,0
1394646960,0
1394647260,0
1394647560,0
1394647860,0
1394648160,0
1394648460,0
1394648760,0
1394649060,0
1394649360,0
1394649660,0
1394649960,0
1394650260,0
1394650560,0
1394650860,0
1394651160,0
1394651460,0
1394651760,0
1394652060,0
1394652360,0
1394652660,0
1394652960,0
1394653260,0
1394653560,0
1394653860,0
1394654160,0
1394654460,0
1394654760,1
1394655060,0
1394655360,0
1394655660,1
1394655960,0
1394656260,0
1394656560,0
1394656860,0
1394657160,0
1394657460,0
1394657760,0
1394658060,1
1394658360,0
1394658660,0
1394658960,0
1394659260,0
1394659560,0
1394659860,0
1394660160,0
1394660460,0
1394660760,0
1394661060,0
1394661360,0
1394661660,0
1394661960,0
1394662260,0
1394662560,0
1394662860,0
1394663160,0
1394663460,1
1394663760,0
1394664060,0
1394664360,0
1394664660,0
1394664960,0
1394665260,0
1394665560,0
1394665860,0
1394666160,0
1394666460,0
1394666760,1
1394667060,0
1394667360,0
1394667660,0
1394667960,0
1394668260,0
1394668560,0
1394668860,0
1394669160,0
1394669460,0
1394669760,0
1394670060,1
1394670360,0
1394670660,0
1394670960,1
1394671260,0
1394671560,0
1394671860,0
1394672160,0
1394672460,0
1394672760,0
1394673060,0
1394673360,0
1394673660,0
1394673960,0
1394674260,0
1394674560,0
1394674860,0
1394675160,0
1394675460,0
1394675760,0
1394676060,0
1394676360,0
1394676660,0
1394676960,0
1394677260,0
1394677560,0
1394677860,1
1394678160,0
1394678460,0
1394678760,0
1394679060,0
1394679360,0
1394679660,0
1394679960,0
1394680260,0
1394680560,0
1394680860,0
1394681160,0
1394681460,0
1394681760,0
1394682060,0
1394682360,0
1394682660,0
1394682960,0
1394683260,0
1394683560,0
1394683860,0
1394684160,0
1394684460,0
1394684760,0
1394685060,0
1394685360,0
1394685660,0
1394685960,0
1394686260,0
1394686560,0
1394686860,0
1394687160,0
1394687460,0
1394687760,0
1394688060,0
1394688360,0
1394688660,0
1394688960,0
1394689260,0
1394689560,0
1394689860,0
1394690160,0
1394690460,0
1394690760,0
1394691060,0
1394691360,0
1394691660,0
1394691960,0
1394692260,0
1394692560,0
1394692860,0
1394693160,0
1394693460,0
1394693760,0
1394694060,0
1394694360,0
1394694660,0
1394694960,0
1394695260,0
1394695560,0
1394695860,0
1394696160,0
1394696460,0
1394696760,0
1394697060,0
1394697360,0
1394697660,0
1394697960,0
1394698260,0
1394698560,0
1394698860,0
1394699160,0
1394699460,0
1394699760,0
1394700060,0
1394700360,0
1394700660,0
1394700960,0
1394701260,0
1394701560,0
1394701860,0
1394702160,0
1394702460,0
1394702760,0
1394703060,0
1394703360,0
