timestamp,anomaly
1442436000,0
1442436300,1
1442436600,0
1442436900,0
1442437200,0
1442437500,0
1442437800,1
1442438100,1
1442438700,0
1442439600,0
1442439900,0
1442440500,0
1442441100,0
1442441640,1
1442442000,0
1442442300,1
1442442600,0
1442443200,0
1442443500,0
1442444100,0
1442445000,0
1442446500,0
1442447700,0
1442448600,0
1442450700,0
1442451900,0
1442454000,0
1442454900,0
1442455800,0
1442458200,0
1442460000,0
1442464500,0
1442465700,0
1442466600,0
1442466900,0
1442467800,0
1442468100,0
1442468400,0
1442468700,0
1442469000,0
1442469300,0
1442470500,0
1442470800,0
1442471100,0
1442471400,1
1442472000,0
1442472900,0
1442473200,0
1442473500,1
1442473800,0
1442474100,0
1442474700,0
1442475300,0
1442475600,0
1442475900,0
1442476200,0
1442476500,0
1442476800,0
1442477100,0
1442477400,0
1442477700,0
1442478000,0
1442478300,0
1442478600,0
1442478900,0
1442479200,0
1442479500,0
1442479800,0
1442480100,0
1442480400,0
1442480700,0
1442481000,0
1442481300,0
1442481600,0
1442481900,0
1442482200,0
1442482500,0
1442482800,0
1442483100,0
1442483400,0
1442483700,0
1442484000,0
1442484300,0
1442484600,0
1442484900,0
1442485200,0
1442485500,0
1442485800,0
1442486100,0
1442486700,0
1442487000,0
1442487300,0
1442487600,0
1442487900,0
1442488200,0
1442488500,0
1442488800,0
1442489100,0
1442489400,0
1442489700,0
1442490000,0
1442490300,0
1442490600,0
1442490900,0
1442491200,0
1442491500,0
1442491800,0
1442492400,0
1442492700,0
1442493000,0
1442493300,0
1442493600,0
1442493900,0
1442494200,0
1442494500,0
1442494800,0
1442495100,0
1442495400,1
1442495700,0
1442496000,1
1442496300,1
1442496600,0
1442496900,0
1442497200,1
1442497500,1
1442497800,1
1442498100,1
1442498400,1
1442498700,1
