timestamp,anomaly
1442389140,0
1442389440,1
1442389740,0
1442390040,0
1442390340,1
1442390640,1
1442390940,0
1442391240,1
1442391540,0
1442391840,1
1442392140,1
1442392440,0
1442392740,1
1442393040,1
1442393340,1
1442393640,1
1442393940,1
1442394240,1
1442394540,1
1442394840,1
1442395140,1
1442395440,1
1442395740,1
1442396040,1
1442396340,1
1442396940,1
1442397240,1
1442397540,1
1442397840,1
1442398140,1
1442398440,1
1442398740,1
1442399040,1
1442399340,1
1442399640,1
1442399940,1
1442400240,1
1442400540,1
1442400840,1
1442401140,1
1442401440,1
1442401740,1
1442402040,1
1442402640,1
1442402940,1
1442403240,0
1442403540,0
1442403840,0
1442404140,0
1442404440,0
1442404740,0
1442405040,0
1442405340,0
1442405640,0
1442405940,0
1442406240,0
1442406540,0
1442406840,0
1442407140,0
1442407440,0
1442407740,0
1442408040,0
1442408340,0
1442408640,0
1442408940,0
1442409240,0
1442409540,0
1442409840,0
1442410140,0
1442410440,0
1442410740,0
1442411040,0
1442411640,0
1442411940,0
1442412240,0
1442412540,0
1442412840,0
1442413140,0
1442413440,0
1442413740,0
1442413800,0
1442414100,0
1442414400,0
1442415000,0
1442415300,0
1442415600,0
1442415900,0
1442416200,0
1442416500,0
1442416800,0
1442417100,0
1442417400,0
1442417700,0
1442418000,0
1442418300,0
1442418600,0
1442418900,0
1442419200,0
1442419500,0
1442419800,0
1442420100,0
1442420400,0
1442420700,0
1442421000,0
1442421300,0
1442421600,0
1442421900,0
1442422500,0
1442422800,0
1442423100,0
1442423400,0
1442423700,0
1442424000,0
1442424300,0
1442424600,0
1442424900,0
1442425500,0
1442425800,0
1442426100,0
1442426400,0
1442426700,0
1442427000,0
1442427300,0
1442427600,0
1442428200,0
1442428500,0
1442428800,0
1442429100,0
1442429400,0
1442429700,0
1442430000,0
1442430300,0
1442430600,0
1442430900,0
1442431200,0
1442431500,0
1442431800,0
1442432100,0
1442432400,0
1442432700,0
1442433000,0
1442433300,0
1442433600,0
1442433900,0
1442434200,0
1442434500,0
1442434800,0
1442435100,0
1442435400,0
1442435700,0
1442436000,0
1442436300,0
1442436600,0
1442436900,0
1442437200,0
1442438100,0
1442438400,0
1442439000,0
1442439300,0
1442439600,0
1442439900,0
1442440200,0
1442440500,0
1442440740,0
1442441100,0
1442441400,0
1442441640,0
1442442000,0
1442442300,0
1442442600,0
1442442900,0
1442443200,0
1442443500,0
1442444400,0
1442444700,0
1442445000,0
1442445300,0
1442445600,0
1442446800,0
1442447100,0
1442447400,0
1442448000,0
1442448600,0
1442448900,0
1442449500,0
1442451000,0
1442451540,0
1442451900,0
1442452500,0
1442453100,0
1442454000,0
1442454300,0
1442454600,0
1442454900,0
1442455200,0
1442455500,0
1442456100,0
1442456400,0
1442456700,0
1442457300,0
1442457600,0
1442457900,0
1442458200,0
1442458500,0
1442458800,0
1442459100,0
1442459400,0
1442459700,0
1442460000,0
1442460600,0
1442460900,0
1442461200,0
1442461500,0
1442461800,0
1442462100,0
1442462400,0
1442462700,0
1442463000,0
1442463300,0
1442463600,0
1442463900,0
1442464200,0
1442464500,0
1442464800,0
1442465100,0
1442465400,0
1442465700,0
1442466000,0
1442466300,0
1442466600,0
1442466900,0
1442467200,0
1442467500,0
1442467800,0
1442468100,0
1442468400,0
1442468700,0
1442469000,0
1442469300,0
1442469600,1
1442469900,0
1442470200,0
1442470500,1
1442470800,1
1442471100,1
1442471400,1
1442471700,1
1442472000,1
1442472300,1
1442472600,1
1442472900,0
1442473200,0
1442473500,0
1442473800,0
1442474100,0
1442474400,1
1442474700,0
1442475000,0
1442475300,0
1442475600,1
1442475900,0
1442476200,0
1442476500,0
1442476800,0
1442477100,0
1442477400,0
1442477700,0
1442478000,0
1442478300,0
1442478600,0
1442478900,0
1442479200,0
1442479500,0
1442479800,0
1442480100,0
1442480400,0
1442480700,0
1442481000,1
1442481300,0
1442481600,1
1442481900,1
1442482200,1
1442482500,1
1442482800,1
1442483100,1
1442483400,1
1442483700,1
1442484000,1
1442484300,1
1442484600,1
1442484900,1
1442485200,1
1442485500,1
1442485800,1
1442486100,1
1442486400,1
1442486700,1
1442487000,1
1442487300,0
1442487900,0
1442488200,0
1442488500,0
1442488800,0
1442489100,0
1442489400,0
1442489700,0
1442490000,0
1442490300,0
1442490600,0
1442490900,0
1442491200,0
1442491500,0
1442491800,0
1442492100,0
1442492400,0
1442492700,0
1442493000,0
1442493300,0
1442493600,0
1442493900,0
1442494200,0
1442494500,0
1442494800,0
1442495100,0
1442495400,0
1442495700,0
1442496000,0
1442496300,0
1442496600,0
1442496900,0
1442497200,0
1442497500,0
1442497800,0
1442498100,0
1442498400,0
1442498700,0
1442499000,0
1442499300,0
1442499600,0
1442499900,0
1442500200,0
1442500440,0
1442500740,0
1442501040,0
1442501340,0
1442501640,0
1442501880,0
1442502240,0
1442502480,0
1442502780,0
1442503080,0
1442503380,0
1442503680,0
1442504040,0
1442504280,0
1442504580,0
1442504880,0
1442504940,0
1442505240,0
1442505540,0
1442505840,0
1442506140,0
1442506440,0
1442506740,0
1442507040,0
