timestamp,anomaly
1405513500,0
1405513800,0
1405514100,0
1405514400,0
1405514700,0
1405515000,0
1405515300,0
1405515600,0
1405515900,0
1405516200,0
1405516500,0
1405516800,0
1405517100,0
1405517400,0
1405517700,0
1405518000,0
1405518300,0
1405518600,0
1405518900,0
1405519200,0
1405519500,0
1405519800,0
1405520100,0
1405520400,0
1405520700,0
1405521000,0
1405521300,0
1405521600,0
1405521900,0
1405522200,0
1405522500,0
1405522800,0
1405523100,0
1405523400,0
1405523700,0
1405524000,0
1405524300,0
1405524600,0
1405524900,0
1405525200,0
1405525500,0
1405525800,0
1405526100,0
1405526400,0
1405526700,0
1405527000,0
1405527300,0
1405527600,0
1405527900,0
1405528200,0
1405528500,0
1405528800,0
1405529100,0
1405529400,0
1405529700,0
1405530000,0
1405530300,0
1405530600,0
1405530900,0
1405531200,0
1405531500,0
1405531800,0
1405532100,0
1405532400,0
1405532700,0
1405533000,0
1405533300,0
1405533600,0
1405533900,0
1405534200,0
1405534500,0
1405534800,0
1405535100,0
1405535400,0
1405535700,0
1405536000,1
1405536300,0
1405536900,1
1405537500,1
1405537800,0
1405538400,0
1405538700,0
1405539000,0
1405539300,0
1405539600,0
1405539900,0
1405540200,0
1405540500,0
1405540800,0
1405541100,0
1405541400,0
1405541700,0
1405542000,0
1405542300,0
1405542600,0
1405542900,0
1405543200,0
1405543500,0
1405543800,0
1405544100,0
1405544400,0
1405544700,0
1405545000,0
1405545300,0
1405545600,0
1405545900,0
1405546200,0
1405546500,0
1405546800,0
1405547100,0
1405547400,0
1405547700,0
1405548000,0
1405548300,0
1405548600,0
1405548900,0
1405549200,0
1405549500,0
1405549800,0
1405550100,0
1405550400,0
1405550700,0
1405551000,0
1405551300,0
1405551600,0
1405551900,0
1405552200,0
1405552500,0
1405552800,0
1405553100,0
1405553400,0
1405553700,0
1405554000,0
1405554300,0
1405554600,0
1405554900,0
1405555200,0
1405555500,0
1405555800,0
1405556100,0
1405556400,0
