timestamp,anomaly
1419521400,1
1419523200,1
1419525000,1
1419526800,1
1419528600,1
1419530400,1
1419532200,1
1419534000,1
1419535800,1
1419537600,1
1419539400,1
1419541200,1
1419543000,1
1419544800,1
1419546600,1
1419548400,1
1419550200,1
1419552000,1
1419553800,1
1419555600,1
1419557400,1
1419559200,1
1419561000,1
1419562800,1
1419564600,1
1419566400,1
1419568200,1
1419570000,1
1419571800,1
1419573600,1
1419575400,1
1419577200,1
1419579000,1
1419580800,1
1419582600,1
1419584400,1
1419586200,1
1419588000,1
1419589800,1
1419591600,1
1419593400,1
1419595200,1
1419597000,1
1419598800,1
1419600600,1
1419602400,1
1419604200,1
1419606000,1
1419607800,1
1419609600,1
1419611400,1
1419613200,1
1419615000,1
1419616800,1
1419618600,1
1419620400,1
1419622200,1
1419624000,1
1419625800,1
1419627600,1
1419629400,1
1419631200,1
1419633000,1
1419634800,1
1419636600,1
1419638400,1
1419640200,1
1419642000,1
1419643800,1
1419645600,1
1419647400,1
1419649200,1
1419651000,1
1419652800,1
1419654600,1
1419656400,1
1419658200,1
1419660000,1
1419661800,1
1419663600,1
1419665400,1
1419667200,1
1419669000,1
1419670800,1
1419672600,1
1419674400,1
1419676200,1
1419678000,1
1419679800,1
1419681600,1
1419683400,1
1419685200,0
1419687000,0
1419688800,0
1419690600,0
1419692400,0
1419694200,0
1419696000,0
1419697800,0
1419699600,0
1419701400,0
1419703200,0
1419705000,0
1419706800,0
1419708600,0
1419710400,0
1419712200,0
1419714000,0
1419715800,0
1419717600,0
1419719400,0
1419721200,0
1419723000,0
1419724800,0
1419726600,0
1419728400,0
1419730200,0
1419732000,0
1419733800,0
1419735600,0
1419737400,0
1419739200,0
1419741000,0
1419742800,0
1419744600,0
1419746400,0
1419748200,0
1419750000,0
1419751800,0
1419753600,0
1419755400,1
1419757200,1
1419759000,1
1419760800,0
1419762600,0
1419764400,0
1419766200,0
1419768000,0
1419769800,0
1419771600,0
1419773400,0
1419775200,0
1419777000,0
1419778800,0
1419780600,0
1419782400,0
1419784200,0
1419786000,0
1419787800,0
1419789600,0
1419791400,0
1419793200,0
1419795000,0
1419796800,0
1419798600,0
1419800400,0
1419802200,0
1419804000,0
1419805800,0
1419807600,0
1419809400,0
1419811200,0
1419813000,0
1419814800,0
1419816600,0
1419818400,0
1419820200,0
1419822000,0
1419823800,0
1419825600,0
1419827400,1
1419829200,1
1419831000,1
1419832800,1
1419834600,1
1419836400,1
1419838200,1
1419840000,1
1419841800,1
1419843600,1
1419845400,1
1419847200,1
1419849000,1
1419850800,1
1419852600,1
1419854400,1
1419856200,1
1419858000,0
1419859800,0
1419861600,0
1419863400,0
1419865200,0
1419867000,0
1419868800,0
1419870600,0
1419872400,0
1419874200,0
1419876000,0
1419877800,0
1419879600,0
1419881400,0
1419883200,0
1419885000,0
1419886800,0
1419888600,0
1419890400,0
1419892200,0
1419894000,0
1419895800,0
1419897600,0
1419899400,0
1419901200,0
1419903000,0
1419904800,0
1419906600,0
1419908400,0
1419910200,0
1419912000,0
1419913800,1
1419915600,1
1419917400,0
1419919200,0
1419921000,1
1419922800,1
1419924600,1
1419926400,1
1419928200,1
1419930000,0
1419931800,0
1419933600,0
1419935400,0
1419937200,0
1419939000,0
1419940800,0
1419942600,0
1419944400,0
1419946200,0
1419948000,0
1419949800,0
1419951600,0
1419953400,0
1419955200,0
1419957000,0
1419958800,0
1419960600,0
1419962400,0
1419964200,0
1419966000,0
1419967800,0
1419969600,0
1419971400,0
1419973200,0
1419975000,0
1419976800,0
1419978600,0
1419980400,0
1419982200,0
1419984000,0
1419985800,0
1419987600,0
1419989400,0
1419991200,0
1419993000,0
1419994800,0
1419996600,0
1419998400,0
1420000200,0
1420002000,0
1420003800,0
1420005600,0
1420007400,0
1420009200,0
1420011000,0
1420012800,0
1420014600,0
1420016400,0
1420018200,0
1420020000,0
1420021800,0
1420023600,0
1420025400,0
1420027200,0
1420029000,0
1420030800,0
1420032600,0
1420034400,0
1420036200,0
1420038000,0
1420039800,0
1420041600,0
1420043400,0
1420045200,0
1420047000,0
1420048800,0
1420050600,0
1420052400,0
1420054200,0
1420056000,0
1420057800,1
1420059600,1
1420061400,1
1420063200,0
1420065000,0
1420066800,0
1420068600,0
1420070400,0
1420072200,1
1420074000,1
1420075800,1
1420077600,0
1420079400,0
1420081200,0
1420083000,0
1420084800,0
1420086600,0
1420088400,0
1420090200,0
1420092000,0
1420093800,0
1420095600,0
1420097400,0
1420099200,0
1420101000,0
1420102800,0
1420104600,0
1420106400,0
1420108200,0
1420110000,0
1420111800,0
1420113600,0
1420115400,0
1420117200,0
1420119000,0
1420120800,0
1420122600,0
1420124400,0
1420126200,0
1420128000,0
1420129800,0
1420131600,0
1420133400,0
1420135200,0
1420137000,0
1420138800,0
1420140600,0
1420142400,0
1420144200,0
1420146000,0
1420147800,0
1420149600,0
1420151400,0
1420153200,0
1420155000,0
1420156800,0
1420158600,0
1420160400,0
1420162200,0
1420164000,0
1420165800,0
1420167600,0
1420169400,0
1420171200,0
1420173000,0
1420174800,0
1420176600,0
1420178400,0
1420180200,0
1420182000,1
1420183800,1
1420185600,1
1420187400,1
1420189200,1
1420191000,1
1420192800,1
1420194600,1
1420196400,1
1420198200,1
1420200000,1
1420201800,1
1420203600,1
1420205400,1
1420207200,1
1420209000,0
1420210800,0
1420212600,0
1420214400,0
1420216200,0
1420218000,0
1420219800,0
1420221600,0
1420223400,0
1420225200,0
1420227000,0
1420228800,0
1420230600,0
1420232400,0
1420234200,0
1420236000,0
1420237800,0
1420239600,0
1420241400,0
1420243200,0
1420245000,0
1420246800,0
1420248600,0
1420250400,0
1420252200,0
1420254000,0
1420255800,0
1420257600,0
1420259400,0
1420261200,0
1420263000,0
1420264800,0
1420266600,0
1420268400,0
1420270200,0
1420272000,0
1420273800,0
1420275600,0
1420277400,0
1420279200,0
1420281000,0
1420282800,0
1420284600,0
1420286400,0
1420288200,0
1420290000,0
1420291800,0
1420293600,0
1420295400,0
1420297200,0
1420299000,0
1420300800,0
1420302600,0
1420304400,0
1420306200,0
1420308000,0
1420309800,0
1420311600,0
1420313400,0
1420315200,0
1420317000,0
1420318800,0
1420320600,0
1420322400,0
1420324200,0
1420326000,0
1420327800,0
1420329600,0
1420331400,0
1420333200,0
1420335000,0
1420336800,0
1420338600,0
1420340400,0
1420342200,0
1420344000,0
1420345800,0
1420347600,0
1420349400,0
1420351200,0
1420353000,0
1420354800,0
1420356600,0
1420358400,0
1420360200,0
1420362000,0
1420363800,0
1420365600,0
1420367400,0
1420369200,0
1420371000,0
1420372800,0
